"scenario","rep","n","p","H_true","G_true","G_config","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","product_method","comparator_method","factor_score_rmse_product","factor_score_rmse_comparator","factor_score_rmse_product_minus_comparator","lambda_rmse_product","lambda_rmse_comparator","lambda_rmse_product_minus_comparator","alpha_rmse_product","alpha_rmse_comparator","alpha_rmse_product_minus_comparator","marginal_mu_rmse_product","marginal_mu_rmse_comparator","marginal_mu_rmse_product_minus_comparator","marginal_var_rmse_product","marginal_var_rmse_comparator","marginal_var_rmse_product_minus_comparator","marginal_weight_rmse_product","marginal_weight_rmse_comparator","marginal_weight_rmse_product_minus_comparator","seconds_product","seconds_comparator","seconds_product_minus_comparator"
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",8,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23091731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.15086044589462,0.177737114827867,-0.026876668933247,0.516715687476039,0.374822330332414,0.141893357143625,0.36749409016787,0.39221930927149,-0.02472521910362,0.244496242546945,0.254842178180294,-0.010345935633349,0.239218284950605,0.266653013592803,-0.027434728642198,0.119914391159724,0.0989104960221817,0.0210038951375423,5.15,47.014,-41.864
"rep8_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",8,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23092731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.137594077248501,0.157791703185679,-0.020197625937178,0.356329180165896,0.26544270862267,0.090886471543226,0.241669777690097,0.27937246417861,-0.037702686488513,0.115086935513072,0.232855465727439,-0.117768530214367,0.0494040324004084,0.191812276897975,-0.142408244497567,0.0494063952245037,0.0858284086224935,-0.0364220133979898,7.694,56.055,-48.361
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26851731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.139387241535032,0.153578867990888,-0.014191626455856,0.449896760402765,0.398521469972839,0.051375290429926,0.365157377590261,0.343048944374177,0.022108433216084,0.0608953980645696,0.0625639528268646,-0.00166855476229499,0.0468880691556355,0.0595295973216861,-0.0126415281660506,0.0312168975003518,0.0309343959304268,0.000282501569924997,4.782,75.951,-71.169
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",9,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26852731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132495172028831,0.138854360945398,-0.006359188916567,0.326487977560257,0.303289612734397,0.02319836482586,0.328045284807871,0.327414273897041,0.00063101091083001,0.0646170080408188,0.0631808674704,0.0014361405704188,0.0235965281890433,0.0355055859480468,-0.0119090577590035,0.0335929697882244,0.0330084736898404,0.000584496098384006,8.007,86.761,-78.754
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",9,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29601731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.143396109725055,0.163862245632509,-0.020466135907454,0.449771206599946,0.35348632446924,0.096284882130706,0.307635573974042,0.31079423823009,-0.00315866425604799,0.313403911795293,0.260868911599929,0.052535000195364,0.246852222511332,0.300600028426961,-0.053747805915629,0.0816992172377439,0.0894563642082779,-0.00775714697053401,9.698,75.373,-65.675
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",9,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29602731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131918186970918,0.149555013949156,-0.017636826978238,0.321564467426806,0.269785441255332,0.051779026171474,0.271494031606761,0.307312630041906,-0.035818598435145,0.116814799189128,0.249731769017287,-0.132916969828159,0.0881492603372988,0.254101708469893,-0.165952448132594,0.0694103396050352,0.0765957891092006,-0.0071854495041654,9.305,86.265,-76.96
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",9,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22351731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12703566950341,0.155699938586765,-0.028664269083355,0.48757127846156,0.431931234479868,0.055640043981692,0.568550130966491,0.54812969832985,0.020420432636641,0.10704761639408,0.0982785259039551,0.00876909049012491,0.0558633169347044,0.0543908098188544,0.00147250711585,0.0564763318693744,0.0524850659320895,0.0039912659372849,4.242,47.669,-43.427
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",9,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22352731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.127953671773711,0.142246626853053,-0.014292955079342,0.351635438372063,0.328327991739805,0.023307446632258,0.36049538676147,0.366185662252885,-0.00569027549141499,0.0731735959208868,0.0719049040163514,0.00126869190453541,0.0271649779821776,0.0360044065486679,-0.0088394285664903,0.0378808486322527,0.0380886552964775,-0.000207806664224798,7.304,57.038,-49.734
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",9,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23101731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.141873304806262,0.16923383427479,-0.027360529468528,0.499496534539037,0.364372518686324,0.135124015852713,0.358367371583041,0.3672713766724,-0.00890400508935901,0.284133220138431,0.242570863245347,0.041562356893084,0.23285213630771,0.25957571232109,-0.02672357601338,0.0870420774186796,0.0894976439120817,-0.0024555664934021,4.611,47.229,-42.618
"rep9_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",9,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23102731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131637220761869,0.157174876926172,-0.025537656164303,0.36659213571045,0.326990865884558,0.039601269825892,0.25151345621192,0.259130927615577,-0.00761747140365698,0.0806048017519463,0.239715650669735,-0.159110848917789,0.0618776691397043,0.215778085335048,-0.153900416195344,0.0426999505440654,0.0852738719429288,-0.0425739213988634,8.836,56.458,-47.622
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",1,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26771731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132840204228448,0.137413066746217,-0.004572862517769,0.286211833842794,0.286954411906034,-0.000742578063240018,0.228552872069621,0.22659289430427,0.00195997776535101,0.0318615513859154,0.0304686978948888,0.0013928534910266,0.0147226062217583,0.0217862349994926,-0.0070636287777343,0.0158871696247786,0.0159147266851095,-2.7557060330901e-05,18.363,109.675,-91.312
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",1,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29521731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12875445566924,0.133087475013424,-0.00433301934418401,0.285749611606559,0.277630494782996,0.00811911682356298,0.22351320035175,0.232468075612376,-0.00895487526062599,0.0567897224153205,0.0786726669800859,-0.0218829445647654,0.0177813652395252,0.0511841127675445,-0.0334027475280193,0.0296431995804557,0.0329530617736854,-0.0033098621932297,19.127,111.011,-91.884
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",1,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22271731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13050026826321,0.14274738549224,-0.01224711722903,0.312165338798303,0.309739854680813,0.00242548411749,0.360207229882809,0.358511685536067,0.00169554434674202,0.0785015444119044,0.076266255433686,0.00223528897821841,0.0261295420118746,0.0331678785118531,-0.0070383364999785,0.0403816033588656,0.0398581646092289,0.000523438749636701,18.05,73.823,-55.773
"rep1_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",1,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23021731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129572046305576,0.142296267166174,-0.012724220860598,0.323776705110682,0.314192481405904,0.00958422370477802,0.208189707560066,0.231835220335832,-0.023645512775766,0.063756901737562,0.0961581834526522,-0.0324012817150902,0.0203743498073168,0.0427285487940443,-0.0223541989867275,0.0310115539210518,0.0425631681304612,-0.0115516142094094,17.801,75.458,-57.657
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",10,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26861731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13198843183204,0.137818397730668,-0.005829965898628,0.29162572800212,0.293873756762951,-0.00224802876083102,0.297944054089019,0.297919670061453,2.43840275659934e-05,0.0548420535844115,0.0524081519200994,0.0024339016643121,0.0157129899249493,0.0224329287616316,-0.0067199388366823,0.0279340711579394,0.0275894853707418,0.0003445857871976,18.667,109.45,-90.783
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",10,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29611731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.125061905571876,0.132640042460034,-0.007578136888158,0.284558779182666,0.277133603072055,0.007425176110611,0.204686393380719,0.210254001513388,-0.00556760813266899,0.0582983317966421,0.0821144972694785,-0.0238161654728364,0.0176453058817001,0.0556061701184717,-0.0379608642367716,0.029401988130827,0.0308852455687442,-0.0014832574379172,19.757,109.958,-90.201
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",10,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22361731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129210277558588,0.143934180067698,-0.01472390250911,0.316961809900333,0.31809456835614,-0.00113275845580696,0.304326633777978,0.319062584407973,-0.0147359506299951,0.0410697989790271,0.0426533987802558,-0.0015835998012287,0.028852106559019,0.0349939916994437,-0.0061418851404247,0.0208561420541384,0.022187139981706,-0.0013309979275676,17.297,75.164,-57.867
"rep10_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",10,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23111731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13200024978657,0.143079429025706,-0.011079179239136,0.32836085246792,0.318865839229811,0.00949501323810903,0.236374484063863,0.259751180312369,-0.023376696248506,0.0898412877004875,0.106279597022472,-0.0164383093219845,0.0194487153507429,0.0460050219432312,-0.0265563065924883,0.0351173705185249,0.0383768664524629,-0.003259495933938,17.99,75.854,-57.864
"rep11_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",11,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26871731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.13400905123873,0.139059045370137,-0.005049994131407,0.287311805207771,0.287498262948999,-0.000186457741227997,0.256100150325661,0.252734018037252,0.00336613228840904,0.0721639485656478,0.069840578395974,0.00232337016967379,0.0185822345481164,0.027460640775095,-0.0088784062269786,0.0377556901534313,0.0369910675366795,0.000764622616751795,18.325,108.428,-90.103
"rep11_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",11,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29621731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126552311774253,0.135295866405504,-0.00874355463125101,0.281435764266266,0.272508170079326,0.00892759418694,0.253804018897898,0.267747274233235,-0.013943255335337,0.0629946369073127,0.120154984554226,-0.0571603476469133,0.0152593845909149,0.0930028918115238,-0.0777435072206089,0.0312885302631693,0.0472194094690186,-0.0159308792058493,19.924,108.958,-89.034
"rep11_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",11,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22371731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128711377235376,0.140827091758386,-0.01211571452301,0.322270523524977,0.321686815032142,0.000583708492834956,0.33016080799148,0.335475001635761,-0.00531419364428098,0.0429262510941092,0.0422757764256022,0.000650474668506998,0.0244406680083799,0.0331196259173706,-0.0086789579089907,0.0217738232689756,0.022083742920692,-0.000309919651716398,17.42,74.357,-56.937
"rep11_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",11,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23121731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.122151186764445,0.136900339315317,-0.014749152550872,0.323015255411051,0.313587971494093,0.00942728391695802,0.214938863283197,0.235117742490757,-0.02017887920756,0.0614869576707109,0.108345206028354,-0.0468582483576431,0.0170318901715604,0.0594941562322865,-0.0424622660607261,0.0370487044299223,0.0424670898639033,-0.005418385433981,17.647,74.667,-57.02
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",12,400,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26881731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.131247361259367,0.138021856328028,-0.00677449506866099,0.289165555808762,0.287264854414602,0.00190070139416004,0.299840790510342,0.298648805168571,0.00119198534177101,0.0697213599110077,0.0683579943283629,0.0013633655826448,0.0241431049814123,0.0281803501317613,-0.004037245150349,0.0353524559272535,0.0355201208724152,-0.000167664945161697,18.505,108.603,-90.098
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",12,400,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29631731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128661915182948,0.135045822130995,-0.006383906948047,0.284116816781497,0.276539289990489,0.00757752679100798,0.224310094428724,0.232773095133715,-0.00846300070499101,0.0581270477898194,0.0844899126077585,-0.0263628648179391,0.0202964829567949,0.0604078445935795,-0.0401113616367846,0.033344147122808,0.0348187396497865,-0.0014745925269785,19.617,110.416,-90.799
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G2-2-2-2-2_sep2",12,400,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22381731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129231774034515,0.144979286528492,-0.015747512493977,0.31838956865899,0.316705495570225,0.001684073088765,0.277768771700305,0.283108114398441,-0.00533934269813602,0.0400637852889233,0.0393820641267739,0.000681721162149401,0.0230172474514897,0.0316273626406873,-0.0086101151891976,0.0204289557918783,0.0208124762048851,-0.000383520413006797,17.488,74.309,-56.821
"rep12_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n400_p500_H5_G3-3-3-3-3_sep2",12,400,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23131731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133099327716807,0.145821173899461,-0.012721846182654,0.31744367655339,0.311216208804029,0.006227467749361,0.272103536441531,0.309283342442367,-0.037179806000836,0.0488695361251729,0.0835072509999227,-0.0346377148747498,0.0191557214157986,0.0437887912116245,-0.0246330697958259,0.0289207785184596,0.0386350716449211,-0.0097142931264615,17.91,74.522,-56.612
